AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,hour
AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190705_161000.WAV,GRABADOR-SDZG-AM-30,20190705_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 16:10,60.00046875,,Recorded at 16:10:00 05/07/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:48:33-08:00,WAV,WAV,audio/x-wav,16.0
AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190703_171000.WAV,GRABADOR-SDZG-AM-30,20190703_171000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 17:10,60.00046875,,Recorded at 17:10:00 03/07/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:39:42-08:00,WAV,WAV,audio/x-wav,17.0
AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190622_181000.WAV,GRABADOR-SDZG-AM-30,20190622_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 18:10,60.00046875,,Recorded at 18:10:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF656,2019:12:18 14:50:20-08:00,WAV,WAV,audio/x-wav,18.0
AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190619_193000.WAV,GRABADOR-SDZG-AM-30,20190619_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 19:30,60.00046875,,Recorded at 19:30:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.6V.,AudioMoth 248C7D075B2BF656,2019:12:18 14:37:09-08:00,WAV,WAV,audio/x-wav,19.0
AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190625_203000.WAV,GRABADOR-SDZG-AM-30,20190625_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 20:30,60.00046875,,Recorded at 20:30:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:04:15-08:00,WAV,WAV,audio/x-wav,20.0
AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190628_215000.WAV,GRABADOR-SDZG-AM-30,20190628_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 21:50,60.00046875,,Recorded at 21:50:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:18:00-08:00,WAV,WAV,audio/x-wav,21.0
AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190627_220000.WAV,GRABADOR-SDZG-AM-30,20190627_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 22:00,60.00046875,,Recorded at 22:00:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:13:32-08:00,WAV,WAV,audio/x-wav,22.0
AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190703_232000.WAV,GRABADOR-SDZG-AM-30,20190703_232000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 23:20,60.00046875,,Recorded at 23:20:00 03/07/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF656,2019:12:18 15:40:51-08:00,WAV,WAV,audio/x-wav,23.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190628_005000.WAV,GRABADOR-SDZG-AM-4,20190628_005000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 00:50,60.00046875,,Recorded at 00:50:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:42:30-08:00,WAV,WAV,audio/x-wav,0.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190617_010000.WAV,GRABADOR-SDZG-AM-4,20190617_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 01:00,60.00046875,,Recorded at 01:00:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 03:52:59-08:00,WAV,WAV,audio/x-wav,1.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190620_024000.WAV,GRABADOR-SDZG-AM-4,20190620_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 02:40,60.00046875,,Recorded at 02:40:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:06:44-08:00,WAV,WAV,audio/x-wav,2.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190626_032000.WAV,GRABADOR-SDZG-AM-4,20190626_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 03:20,60.00046875,,Recorded at 03:20:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:33:52-08:00,WAV,WAV,audio/x-wav,3.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190703_042000.WAV,GRABADOR-SDZG-AM-4,20190703_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 04:20,60.00046875,,Recorded at 04:20:00 03/07/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 05:06:03-08:00,WAV,WAV,audio/x-wav,4.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190625_053000.WAV,GRABADOR-SDZG-AM-4,20190625_053000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 05:30,60.00046875,,Recorded at 05:30:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:29:44-08:00,WAV,WAV,audio/x-wav,5.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190620_061000.WAV,GRABADOR-SDZG-AM-4,20190620_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 06:10,60.00046875,,Recorded at 06:10:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:07:23-08:00,WAV,WAV,audio/x-wav,6.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190620_071000.WAV,GRABADOR-SDZG-AM-4,20190620_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 07:10,60.00046875,,Recorded at 07:10:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:07:34-08:00,WAV,WAV,audio/x-wav,7.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190702_080000.WAV,GRABADOR-SDZG-AM-4,20190702_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 08:00,60.00046875,,Recorded at 08:00:00 02/07/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 05:02:09-08:00,WAV,WAV,audio/x-wav,8.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190625_095000.WAV,GRABADOR-SDZG-AM-4,20190625_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 09:50,60.00046875,,Recorded at 09:50:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:30:33-08:00,WAV,WAV,audio/x-wav,9.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190625_103000.WAV,GRABADOR-SDZG-AM-4,20190625_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 10:30,60.00046875,,Recorded at 10:30:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:30:41-08:00,WAV,WAV,audio/x-wav,10.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190619_113000.WAV,GRABADOR-SDZG-AM-4,20190619_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 11:30,60.00046875,,Recorded at 11:30:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:03:54-08:00,WAV,WAV,audio/x-wav,11.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190621_122000.WAV,GRABADOR-SDZG-AM-4,20190621_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 12:20,60.00046875,,Recorded at 12:20:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:13:02-08:00,WAV,WAV,audio/x-wav,12.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190705_130000.WAV,GRABADOR-SDZG-AM-4,20190705_130000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 13:00,60.00046875,,Recorded at 13:00:00 05/07/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 05:16:47-08:00,WAV,WAV,audio/x-wav,13.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190623_141000.WAV,GRABADOR-SDZG-AM-4,20190623_141000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 14:10,60.00046875,,Recorded at 14:10:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:22:20-08:00,WAV,WAV,audio/x-wav,14.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190613_152000.WAV,GRABADOR-SDZG-AM-4,20190613_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 15:20,60.00046875,,Recorded at 15:20:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 03:37:50-08:00,WAV,WAV,audio/x-wav,15.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190617_163000.WAV,GRABADOR-SDZG-AM-4,20190617_163000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 16:30,60.00046875,,Recorded at 16:30:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 03:55:53-08:00,WAV,WAV,audio/x-wav,16.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190621_174000.WAV,GRABADOR-SDZG-AM-4,20190621_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 17:40,60.00046875,,Recorded at 17:40:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:14:02-08:00,WAV,WAV,audio/x-wav,17.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190620_185000.WAV,GRABADOR-SDZG-AM-4,20190620_185000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 18:50,60.00046875,,Recorded at 18:50:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:09:45-08:00,WAV,WAV,audio/x-wav,18.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190623_195000.WAV,GRABADOR-SDZG-AM-4,20190623_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 19:50,60.00046875,,Recorded at 19:50:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:23:24-08:00,WAV,WAV,audio/x-wav,19.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190618_203000.WAV,GRABADOR-SDZG-AM-4,20190618_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 20:30,60.00046875,,Recorded at 20:30:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:01:06-08:00,WAV,WAV,audio/x-wav,20.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190623_210000.WAV,GRABADOR-SDZG-AM-4,20190623_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 21:00,60.00046875,,Recorded at 21:00:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 04:23:37-08:00,WAV,WAV,audio/x-wav,21.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190612_220000.WAV,GRABADOR-SDZG-AM-4,20190612_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 22:00,60.00046875,,Recorded at 22:00:00 12/06/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 4.7V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 03:34:39-08:00,WAV,WAV,audio/x-wav,22.0
AM-4,248C7D075B2BF1A6,GRABADOR-SDZG-AM-4/20190703_232000.WAV,GRABADOR-SDZG-AM-4,20190703_232000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 23:20,60.00046875,,Recorded at 23:20:00 03/07/2019 (UTC) by AudioMoth 248C7D075B2BF1A6 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF1A6,2019:12:19 05:09:40-08:00,WAV,WAV,audio/x-wav,23.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190619_005000.WAV,GRABADOR-SDZG-AM-5,20190619_005000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 00:50,60.00046875,,Recorded at 00:50:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:18:18-08:00,WAV,WAV,audio/x-wav,0.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190626_011000.WAV,GRABADOR-SDZG-AM-5,20190626_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 01:10,60.00046875,,Recorded at 01:10:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:49:48-08:00,WAV,WAV,audio/x-wav,1.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190630_020000.WAV,GRABADOR-SDZG-AM-5,20190630_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 02:00,60.00046875,,Recorded at 02:00:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:08:00-08:00,WAV,WAV,audio/x-wav,2.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190615_030000.WAV,GRABADOR-SDZG-AM-5,20190615_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 03:00,60.00046875,,Recorded at 03:00:00 15/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:00:47-08:00,WAV,WAV,audio/x-wav,3.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190622_040000.WAV,GRABADOR-SDZG-AM-5,20190622_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 04:00,60.00046875,,Recorded at 04:00:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:32:21-08:00,WAV,WAV,audio/x-wav,4.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190624_053000.WAV,GRABADOR-SDZG-AM-5,20190624_053000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 05:30,60.00046875,,Recorded at 05:30:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:41:35-08:00,WAV,WAV,audio/x-wav,5.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190630_062000.WAV,GRABADOR-SDZG-AM-5,20190630_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 06:20,60.00046875,,Recorded at 06:20:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:08:49-08:00,WAV,WAV,audio/x-wav,6.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190624_070000.WAV,GRABADOR-SDZG-AM-5,20190624_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 07:00,60.00046875,,Recorded at 07:00:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:41:52-08:00,WAV,WAV,audio/x-wav,7.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190702_080000.WAV,GRABADOR-SDZG-AM-5,20190702_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 08:00,60.00046875,,Recorded at 08:00:00 02/07/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:18:09-08:00,WAV,WAV,audio/x-wav,8.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190627_090000.WAV,GRABADOR-SDZG-AM-5,20190627_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 09:00,60.00046875,,Recorded at 09:00:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:55:47-08:00,WAV,WAV,audio/x-wav,9.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190620_101000.WAV,GRABADOR-SDZG-AM-5,20190620_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 10:10,60.00046875,,Recorded at 10:10:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:24:30-08:00,WAV,WAV,audio/x-wav,10.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190625_111000.WAV,GRABADOR-SDZG-AM-5,20190625_111000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 11:10,60.00046875,,Recorded at 11:10:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:47:11-08:00,WAV,WAV,audio/x-wav,11.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190705_120000.WAV,GRABADOR-SDZG-AM-5,20190705_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 12:00,60.00046875,,Recorded at 12:00:00 05/07/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:32:24-08:00,WAV,WAV,audio/x-wav,12.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190612_134000.WAV,GRABADOR-SDZG-AM-5,20190612_134000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 13:40,60.00046875,,Recorded at 13:40:00 12/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 05:49:20-08:00,WAV,WAV,audio/x-wav,13.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190627_144000.WAV,GRABADOR-SDZG-AM-5,20190627_144000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 14:40,60.00046875,,Recorded at 14:40:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:56:51-08:00,WAV,WAV,audio/x-wav,14.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190612_151000.WAV,GRABADOR-SDZG-AM-5,20190612_151000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 15:10,60.00046875,,Recorded at 15:10:00 12/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 05:49:37-08:00,WAV,WAV,audio/x-wav,15.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190617_164000.WAV,GRABADOR-SDZG-AM-5,20190617_164000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 16:40,60.00046875,,Recorded at 16:40:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:12:17-08:00,WAV,WAV,audio/x-wav,16.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190629_174000.WAV,GRABADOR-SDZG-AM-5,20190629_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 17:40,60.00046875,,Recorded at 17:40:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:06:26-08:00,WAV,WAV,audio/x-wav,17.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190621_184000.WAV,GRABADOR-SDZG-AM-5,20190621_184000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 18:40,60.00046875,,Recorded at 18:40:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:30:36-08:00,WAV,WAV,audio/x-wav,18.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190618_191000.WAV,GRABADOR-SDZG-AM-5,20190618_191000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 19:10,60.00046875,,Recorded at 19:10:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:17:14-08:00,WAV,WAV,audio/x-wav,19.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190622_200000.WAV,GRABADOR-SDZG-AM-5,20190622_200000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 20:00,60.00046875,,Recorded at 20:00:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:35:20-08:00,WAV,WAV,audio/x-wav,20.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190612_211000.WAV,GRABADOR-SDZG-AM-5,20190612_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 21:10,60.00046875,,Recorded at 21:10:00 12/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 05:50:44-08:00,WAV,WAV,audio/x-wav,21.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190706_224000.WAV,GRABADOR-SDZG-AM-5,20190706_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 22:40,60.00046875,,Recorded at 22:40:00 06/07/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:33:48-08:00,WAV,WAV,audio/x-wav,22.0
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190629_235000.WAV,GRABADOR-SDZG-AM-5,20190629_235000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 23:50,60.00046875,,Recorded at 23:50:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 07:07:35-08:00,WAV,WAV,audio/x-wav,23.0
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190626_000000.WAV,GRABADOR-SDZG-AM-6,20190626_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 00:00,60.00046875,,Recorded at 00:00:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BF148,2019:12:10 11:55:41-08:00,WAV,WAV,audio/x-wav,0.0
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190628_011000.WAV,GRABADOR-SDZG-AM-6,20190628_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 01:10,60.00046875,,Recorded at 01:10:00 28/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065B2BF148,2019:12:10 12:21:10-08:00,WAV,WAV,audio/x-wav,1.0
